,cell_index,age_at_chase,rls,div_duration,dist_from_sen,late_daughter_shape,x_input,y_input_raw,y_input_norm,y_pred_norm,residual,r_sq,est_std_err,shapiro_p,a,b,c,genotype,substrate
22,0,,,,,,3.6666666666666665,4.045999999999992,0.04169414674361079,0.062160653175088613,-0.02046650643147782,0.952037384378325,0.050702007096740845,0.020133234560489655,1.0115011842446335,1.780271793965801,0.06068141444652856,BY4741,UBL-sYFP2-NS
23,0,,,,,,3.8333333333333335,3.9710000000000036,0.04092126957955485,0.06178087056215142,-0.020859600982596566,0.952037384378325,0.050702007096740845,0.020133234560489655,1.0115011842446335,1.780271793965801,0.06068141444652856,BY4741,UBL-sYFP2-NS
24,0,,,,,,4.0,6.461000000000013,0.0665807914262161,0.06149859407199523,0.0050821973542208715,0.952037384378325,0.050702007096740845,0.020133234560489655,1.0115011842446335,1.780271793965801,0.06068141444652856,BY4741,UBL-sYFP2-NS
25,0,,,,,,4.166666666666667,4.632999999999981,0.047743198680956105,0.061288789794019846,-0.013545591113063742,0.952037384378325,0.050702007096740845,0.020133234560489655,1.0115011842446335,1.780271793965801,0.06068141444652856,BY4741,UBL-sYFP2-NS
26,0,,,,,,4.333333333333333,9.261000000000024,0.09543487221764244,0.061132851072263676,0.03430202114537876,0.952037384378325,0.050702007096740845,0.020133234560489655,1.0115011842446335,1.780271793965801,0.06068141444652856,BY4741,UBL-sYFP2-NS
27,0,,,,,,4.5,8.420000000000016,0.0867683429513604,0.06101694835961355,0.025751394591746857,0.952037384378325,0.050702007096740845,0.020133234560489655,1.0115011842446335,1.780271793965801,0.06068141444652856,BY4741,UBL-sYFP2-NS
28,0,,,,,,4.666666666666667,11.973000000000013,0.12338211046990942,0.06093080273363707,0.06245130773627235,0.952037384378325,0.050702007096740845,0.020133234560489655,1.0115011842446335,1.780271793965801,0.06068141444652856,BY4741,UBL-sYFP2-NS
29,0,,,,,,4.833333333333333,8.535000000000025,0.08795342126957979,0.06086677430233295,0.027086646967246844,0.952037384378325,0.050702007096740845,0.020133234560489655,1.0115011842446335,1.780271793965801,0.06068141444652856,BY4741,UBL-sYFP2-NS
30,0,,,,,,5.0,9.406000000000006,0.09692910140148396,0.06081918465435261,0.03610991674713135,0.952037384378325,0.050702007096740845,0.020133234560489655,1.0115011842446335,1.780271793965801,0.06068141444652856,BY4741,UBL-sYFP2-NS
31,0,,,,,,5.166666666666667,14.091000000000008,0.1452081615828525,0.060783813264662694,0.08442434831818979,0.952037384378325,0.050702007096740845,0.020133234560489655,1.0115011842446335,1.780271793965801,0.06068141444652856,BY4741,UBL-sYFP2-NS
32,0,,,,,,5.333333333333333,8.982000000000028,0.09255976916735394,0.060757523193992004,0.03180224597336193,0.952037384378325,0.050702007096740845,0.020133234560489655,1.0115011842446335,1.780271793965801,0.06068141444652856,BY4741,UBL-sYFP2-NS
33,0,,,,,,5.5,10.007000000000005,0.1031224237427865,0.06073798288692664,0.042384440855859865,0.952037384378325,0.050702007096740845,0.020133234560489655,1.0115011842446335,1.780271793965801,0.06068141444652856,BY4741,UBL-sYFP2-NS
34,0,,,,,,5.666666666666667,12.898000000000025,0.13291426215993427,0.06072345939610033,0.07219080276383394,0.952037384378325,0.050702007096740845,0.020133234560489655,1.0115011842446335,1.780271793965801,0.06068141444652856,BY4741,UBL-sYFP2-NS
35,0,,,,,,5.833333333333333,11.080000000000041,0.11417971970321557,0.06071266469440622,0.05346705500880935,0.952037384378325,0.050702007096740845,0.020133234560489655,1.0115011842446335,1.780271793965801,0.06068141444652856,BY4741,UBL-sYFP2-NS
36,0,,,,,,6.0,10.406000000000006,0.10723413025556476,0.06070464144530872,0.046529488810256044,0.952037384378325,0.050702007096740845,0.020133234560489655,1.0115011842446335,1.780271793965801,0.06068141444652856,BY4741,UBL-sYFP2-NS
37,0,,,,,,6.166666666666667,12.018000000000029,0.12384583676834322,0.060698678100706456,0.06314715866763676,0.952037384378325,0.050702007096740845,0.020133234560489655,1.0115011842446335,1.780271793965801,0.06068141444652856,BY4741,UBL-sYFP2-NS
38,0,,,,,,6.333333333333333,13.295999999999992,0.1370156636438581,0.060694245796734186,0.0763214178471239,0.952037384378325,0.050702007096740845,0.020133234560489655,1.0115011842446335,1.780271793965801,0.06068141444652856,BY4741,UBL-sYFP2-NS
39,1,,,,,,0.0,160.94099999999997,1.0,1.0807710559861774,-0.0807710559861774,0.853862140128075,0.09757087549628024,2.4104122076096246e-06,0.9955999644943759,1.4178822601447232,0.08517109149180146,BY4741,UBL-sYFP2-NS
40,1,,,,,,0.16666666666666666,142.42699999999996,0.8849640551506451,0.8712300691531608,0.013733985997484321,0.853862140128075,0.09757087549628024,2.4104122076096246e-06,0.9955999644943759,1.4178822601447232,0.08517109149180146,BY4741,UBL-sYFP2-NS
41,1,,,,,,0.3333333333333333,119.52499999999998,0.7426634605228003,0.7057905555310772,0.03687290499172313,0.853862140128075,0.09757087549628024,2.4104122076096246e-06,0.9955999644943759,1.4178822601447232,0.08517109149180146,BY4741,UBL-sYFP2-NS
42,1,,,,,,0.5,102.84699999999998,0.6390354229189579,0.5751706081824328,0.06386481473652506,0.853862140128075,0.09757087549628024,2.4104122076096246e-06,0.9955999644943759,1.4178822601447232,0.08517109149180146,BY4741,UBL-sYFP2-NS
43,1,,,,,,0.6666666666666666,81.76099999999997,0.5080184663945171,0.47204185573495716,0.03597661065955993,0.853862140128075,0.09757087549628024,2.4104122076096246e-06,0.9955999644943759,1.4178822601447232,0.08517109149180146,BY4741,UBL-sYFP2-NS
44,1,,,,,,0.8333333333333334,70.26999999999998,0.4366196307963788,0.39061830751544324,0.046001323280935535,0.853862140128075,0.09757087549628024,2.4104122076096246e-06,0.9955999644943759,1.4178822601447232,0.08517109149180146,BY4741,UBL-sYFP2-NS
45,1,,,,,,1.0,60.67399999999998,0.37699529641297114,0.32633173323508324,0.050663563177887894,0.853862140128075,0.09757087549628024,2.4104122076096246e-06,0.9955999644943759,1.4178822601447232,0.08517109149180146,BY4741,UBL-sYFP2-NS
46,1,,,,,,1.1666666666666667,50.541,0.3140343355639645,0.27557536455458165,0.038458971009382836,0.853862140128075,0.09757087549628024,2.4104122076096246e-06,0.9955999644943759,1.4178822601447232,0.08517109149180146,BY4741,UBL-sYFP2-NS
47,1,,,,,,1.3333333333333333,41.07400000000001,0.25521153714715344,0.23550153902460552,0.019709998122547923,0.853862140128075,0.09757087549628024,2.4104122076096246e-06,0.9955999644943759,1.4178822601447232,0.08517109149180146,BY4741,UBL-sYFP2-NS
48,1,,,,,,1.5,27.32499999999999,0.16978271540502415,0.2038619333090001,-0.034079217903975945,0.853862140128075,0.09757087549628024,2.4104122076096246e-06,0.9955999644943759,1.4178822601447232,0.08517109149180146,BY4741,UBL-sYFP2-NS
49,1,,,,,,1.6666666666666667,21.13299999999998,0.13130898900839427,0.178881422050095,-0.047572433041700724,0.853862140128075,0.09757087549628024,2.4104122076096246e-06,0.9955999644943759,1.4178822601447232,0.08517109149180146,BY4741,UBL-sYFP2-NS
50,1,,,,,,1.8333333333333333,6.839999999999975,0.04250004660092814,0.15915848528642673,-0.11665843868549859,0.853862140128075,0.09757087549628024,2.4104122076096246e-06,0.9955999644943759,1.4178822601447232,0.08517109149180146,BY4741,UBL-sYFP2-NS
51,1,,,,,,2.0,8.485000000000014,0.05272118353930953,0.14358657682738782,-0.09086539328807829,0.853862140128075,0.09757087549628024,2.4104122076096246e-06,0.9955999644943759,1.4178822601447232,0.08517109149180146,BY4741,UBL-sYFP2-NS
52,1,,,,,,2.1666666666666665,8.867000000000019,0.05509472415357193,0.13129204199404762,-0.07619731784047569,0.853862140128075,0.09757087549628024,2.4104122076096246e-06,0.9955999644943759,1.4178822601447232,0.08517109149180146,BY4741,UBL-sYFP2-NS
53,1,,,,,,2.3333333333333335,6.9669999999999845,0.04328915565331386,0.12158510162987693,-0.07829594597656307,0.853862140128075,0.09757087549628024,2.4104122076096246e-06,0.9955999644943759,1.4178822601447232,0.08517109149180146,BY4741,UBL-sYFP2-NS
54,1,,,,,,2.5,9.839999999999975,0.06114041791712476,0.11392115236210563,-0.052780734444980874,0.853862140128075,0.09757087549628024,2.4104122076096246e-06,0.9955999644943759,1.4178822601447232,0.08517109149180146,BY4741,UBL-sYFP2-NS
55,1,,,,,,2.6666666666666665,4.09699999999998,0.02545653376081906,0.1078702118828818,-0.08241367812206274,0.853862140128075,0.09757087549628024,2.4104122076096246e-06,0.9955999644943759,1.4178822601447232,0.08517109149180146,BY4741,UBL-sYFP2-NS
56,1,,,,,,2.8333333333333335,4.835999999999956,0.03004827856170868,0.1030927949919481,-0.07304451643023942,0.853862140128075,0.09757087549628024,2.4104122076096246e-06,0.9955999644943759,1.4178822601447232,0.08517109149180146,BY4741,UBL-sYFP2-NS
57,1,,,,,,3.0,7.902999999999963,0.04910495150396707,0.09932086693743412,-0.050215915433467054,0.853862140128075,0.09757087549628024,2.4104122076096246e-06,0.9955999644943759,1.4178822601447232,0.08517109149180146,BY4741,UBL-sYFP2-NS
58,1,,,,,,3.1666666666666665,8.965999999999951,0.055709856407006,0.0963428054508116,-0.0406329490438056,0.853862140128075,0.09757087549628024,2.4104122076096246e-06,0.9955999644943759,1.4178822601447232,0.08517109149180146,BY4741,UBL-sYFP2-NS
